n,cogram_point
65077,51089.0409483027
65078,51089.7388120971
65079,51090.4366748329
65080,51091.1345365098
65081,51091.8323971281
65082,51092.5302566876
65083,51093.2281151885
65084,51093.9259726307
65085,51094.6238290143
65086,51095.3216843392
65087,51096.0195386055
65088,51096.7173918133
65089,51097.4152439624
65090,51098.1130950531
65091,51098.8109450852
65092,51099.5087940587
65093,51100.2066419738
65094,51100.9044888305
65095,51101.6023346287
65096,51102.3001793684
65097,51102.9980230497
65098,51103.6958656727
65099,51104.3937072372
65100,51105.0915477434
65101,51105.7893871913
65102,51106.4872255809
65103,51107.1850629121
65104,51107.8828991851
65105,51108.5807343998
65106,51109.2785685563
65107,51109.9764016546
65108,51110.6742336946
65109,51111.3720646765
65110,51112.0698946002
65111,51112.7677234658
65112,51113.4655512733
65113,51114.1633780226
65114,51114.8612037139
65115,51115.5590283471
65116,51116.2568519222
65117,51116.9546744393
65118,51117.6524958984
65119,51118.3503162996
65120,51119.0481356427
65121,51119.7459539279
65122,51120.4437711552
65123,51121.1415873245
65124,51121.839402436
65125,51122.5372164896
65126,51123.2350294853
65127,51123.9328414232
65128,51124.6306523033
65129,51125.3284621256
65130,51126.0262708901
65131,51126.7240785969
65132,51127.4218852459
65133,51128.1196908372
65134,51128.8174953708
65135,51129.5152988467
65136,51130.2131012649
65137,51130.9109026256
65138,51131.6087029285
65139,51132.3065021739
65140,51133.0043003617
65141,51133.702097492
65142,51134.3998935646
65143,51135.0976885798
65144,51135.7954825374
65145,51136.4932754376
65146,51137.1910672803
65147,51137.8888580655
65148,51138.5866477933
65149,51139.2844364637
65150,51139.9822240768
65151,51140.6800106324
65152,51141.3777961307
65153,51142.0755805716
65154,51142.7733639552
65155,51143.4711462816
65156,51144.1689275506
65157,51144.8667077624
65158,51145.564486917
65159,51146.2622650143
65160,51146.9600420545
65161,51147.6578180374
65162,51148.3555929632
65163,51149.0533668319
65164,51149.7511396434
65165,51150.4489113978
65166,51151.1466820952
65167,51151.8444517354
65168,51152.5422203187
65169,51153.2399878449
65170,51153.9377543141
65171,51154.6355197263
65172,51155.3332840815
65173,51156.0310473798
65174,51156.7288096211
65175,51157.4265708056
65176,51158.1243309331
65177,51158.8220900038
65178,51159.5198480176
65179,51160.2176049746
65180,51160.9153608748
65181,51161.6131157182
65182,51162.3108695048
65183,51163.0086222346
65184,51163.7063739077
65185,51164.4041245241
65186,51165.1018740838
65187,51165.7996225868
65188,51166.4973700331
65189,51167.1951164228
65190,51167.8928617559
65191,51168.5906060323
65192,51169.2883492522
65193,51169.9860914155
65194,51170.6838325223
65195,51171.3815725725
65196,51172.0793115663
65197,51172.7770495035
65198,51173.4747863843
65199,51174.1725222086
65200,51174.8702569765
65201,51175.567990688
65202,51176.265723343
65203,51176.9634549418
65204,51177.6611854841
65205,51178.3589149701
65206,51179.0566433998
65207,51179.7543707732
65208,51180.4520970904
65209,51181.1498223512
65210,51181.8475465559
65211,51182.5452697043
65212,51183.2429917965
65213,51183.9407128325
65214,51184.6384328124
65215,51185.3361517361
65216,51186.0338696037
65217,51186.7315864152
65218,51187.4293021706
65219,51188.1270168699
65220,51188.8247305132
65221,51189.5224431005
65222,51190.2201546317
65223,51190.917865107
65224,51191.6155745263
65225,51192.3132828896
65226,51193.010990197
65227,51193.7086964485
65228,51194.4064016441
65229,51195.1041057838
65230,51195.8018088677
65231,51196.4995108957
65232,51197.197211868
65233,51197.8949117844
65234,51198.592610645
65235,51199.2903084499
65236,51199.988005199
65237,51200.6857008924
65238,51201.3833955302
65239,51202.0810891122
65240,51202.7787816385
65241,51203.4764731093
65242,51204.1741635244
65243,51204.8718528839
65244,51205.5695411878
65245,51206.2672284361
65246,51206.9649146289
65247,51207.6625997661
65248,51208.3602838479
65249,51209.0579668741
65250,51209.7556488449
65251,51210.4533297602
65252,51211.1510096201
65253,51211.8486884246
65254,51212.5463661737
65255,51213.2440428674
65256,51213.9417185057
65257,51214.6393930887
65258,51215.3370666164
65259,51216.0347390888
65260,51216.7324105059
65261,51217.4300808678
65262,51218.1277501744
65263,51218.8254184258
65264,51219.523085622
65265,51220.220751763
65266,51220.9184168488
65267,51221.6160808795
65268,51222.313743855
65269,51223.0114057755
65270,51223.7090666408
65271,51224.4067264511
65272,51225.1043852064
65273,51225.8020429066
65274,51226.4996995518
65275,51227.197355142
65276,51227.8950096772
65277,51228.5926631575
65278,51229.2903155828
65279,51229.9879669532
65280,51230.6856172687
65281,51231.3832665294
65282,51232.0809147352
65283,51232.7785618861
65284,51233.4762079822
65285,51234.1738530236
65286,51234.8714970101
65287,51235.5691399419
65288,51236.2667818189
65289,51236.9644226412
65290,51237.6620624088
65291,51238.3597011217
65292,51239.05733878
65293,51239.7549753836
65294,51240.4526109325
65295,51241.1502454269
65296,51241.8478788667
65297,51242.5455112519
65298,51243.2431425825
65299,51243.9407728586
65300,51244.6384020802
65301,51245.3360302473
65302,51246.0336573599
65303,51246.7312834181
65304,51247.4289084218
65305,51248.1265323711
65306,51248.824155266
65307,51249.5217771066
65308,51250.2193978927
65309,51250.9170176245
65310,51251.614636302
65311,51252.3122539252
65312,51253.0098704942
65313,51253.7074860088
65314,51254.4051004692
65315,51255.1027138754
65316,51255.8003262273
65317,51256.4979375251
65318,51257.1955477687
65319,51257.8931569582
65320,51258.5907650935
65321,51259.2883721747
65322,51259.9859782018
65323,51260.6835831748
65324,51261.3811870938
65325,51262.0787899588
65326,51262.7763917697
65327,51263.4739925266
65328,51264.1715922296
65329,51264.8691908786
65330,51265.5667884736
65331,51266.2643850148
65332,51266.961980502
65333,51267.6595749353
65334,51268.3571683148
65335,51269.0547606405
65336,51269.7523519123
65337,51270.4499421303
65338,51271.1475312945
65339,51271.8451194049
65340,51272.5427064616
65341,51273.2402924646
65342,51273.9378774138
65343,51274.6354613094
65344,51275.3330441513
65345,51276.0306259395
65346,51276.7282066741
65347,51277.4257863551
65348,51278.1233649825
65349,51278.8209425563
65350,51279.5185190766
65351,51280.2160945433
65352,51280.9136689565
65353,51281.6112423162
65354,51282.3088146224
65355,51283.0063858751
65356,51283.7039560744
65357,51284.4015252203
65358,51285.0990933128
65359,51285.7966603519
65360,51286.4942263376
65361,51287.19179127
65362,51287.889355149
65363,51288.5869179747
65364,51289.2844797472
65365,51289.9820404663
65366,51290.6796001322
65367,51291.3771587449
65368,51292.0747163044
65369,51292.7722728107
65370,51293.4698282638
65371,51294.1673826637
65372,51294.8649360105
65373,51295.5624883042
65374,51296.2600395447
65375,51296.9575897322
65376,51297.6551388667
65377,51298.3526869481
65378,51299.0502339764
65379,51299.7477799518
65380,51300.4453248742
65381,51301.1428687436
65382,51301.8404115601
65383,51302.5379533236
65384,51303.2354940342
65385,51303.933033692
65386,51304.6305722968
65387,51305.3281098488
65388,51306.025646348
65389,51306.7231817944
65390,51307.420716188
65391,51308.1182495288
65392,51308.8157818168
65393,51309.5133130521
65394,51310.2108432347
65395,51310.9083723646
65396,51311.6059004418
65397,51312.3034274663
65398,51313.0009534382
65399,51313.6984783575
65400,51314.3960022242
65401,51315.0935250383
65402,51315.7910467998
65403,51316.4885675088
65404,51317.1860871652
65405,51317.8836057692
65406,51318.5811233206
65407,51319.2786398196
65408,51319.9761552661
65409,51320.6736696602
65410,51321.3711830019
65411,51322.0686952912
65412,51322.7662065281
65413,51323.4637167127
65414,51324.1612258449
65415,51324.8587339248
65416,51325.5562409524
65417,51326.2537469277
65418,51326.9512518508
65419,51327.6487557216
65420,51328.3462585402
65421,51329.0437603066
65422,51329.7412610208
65423,51330.4387606828
65424,51331.1362592927
65425,51331.8337568505
65426,51332.5312533562
65427,51333.2287488097
65428,51333.9262432113
65429,51334.6237365607
65430,51335.3212288581
65431,51336.0187201035
65432,51336.7162102969
65433,51337.4136994384
65434,51338.1111875279
65435,51338.8086745654
65436,51339.506160551
65437,51340.2036454848
65438,51340.9011293666
65439,51341.5986121966
65440,51342.2960939748
65441,51342.9935747011
65442,51343.6910543756
65443,51344.3885329983
65444,51345.0860105693
65445,51345.7834870885
65446,51346.480962556
65447,51347.1784369718
65448,51347.8759103359
65449,51348.5733826484
65450,51349.2708539091
65451,51349.9683241183
65452,51350.6657932758
65453,51351.3632613818
65454,51352.0607284361
65455,51352.7581944389
65456,51353.4556593902
65457,51354.15312329
65458,51354.8505861382
65459,51355.548047935
65460,51356.2455086803
65461,51356.9429683742
65462,51357.6404270166
65463,51358.3378846077
65464,51359.0353411474
65465,51359.7327966357
65466,51360.4302510726
65467,51361.1277044582
65468,51361.8251567925
65469,51362.5226080756
65470,51363.2200583073
65471,51363.9175074878
65472,51364.6149556171
65473,51365.3124026952
65474,51366.009848722
65475,51366.7072936977
65476,51367.4047376222
65477,51368.1021804956
65478,51368.7996223179
65479,51369.4970630891
65480,51370.1945028092
65481,51370.8919414782
65482,51371.5893790962
65483,51372.2868156632
65484,51372.9842511792
65485,51373.6816856441
65486,51374.3791190582
65487,51375.0765514212
65488,51375.7739827334
65489,51376.4714129946
65490,51377.168842205
65491,51377.8662703644
65492,51378.563697473
65493,51379.2611235308
65494,51379.9585485378
65495,51380.655972494
65496,51381.3533953994
65497,51382.050817254
65498,51382.7482380579
65499,51383.4456578111
65500,51384.1430765136
65501,51384.8404941654
65502,51385.5379107666
65503,51386.2353263171
65504,51386.932740817
65505,51387.6301542662
65506,51388.3275666649
65507,51389.024978013
65508,51389.7223883106
65509,51390.4197975577
65510,51391.1172057542
65511,51391.8146129002
65512,51392.5120189958
65513,51393.2094240409
65514,51393.9068280356
65515,51394.6042309799
65516,51395.3016328738
65517,51395.9990337173
65518,51396.6964335104
65519,51397.3938322532
65520,51398.0912299457
65521,51398.7886265879
65522,51399.4860221798
65523,51400.1834167214
65524,51400.8808102128
65525,51401.578202654
65526,51402.275594045
65527,51402.9729843857
65528,51403.6703736763
65529,51404.3677619168
65530,51405.0651491071
65531,51405.7625352473
65532,51406.4599203375
65533,51407.1573043775
65534,51407.8546873675
65535,51408.5520693075
65536,51409.2494501975
65537,51409.9468300374
65538,51410.6442088274
65539,51411.3415865674
65540,51412.0389632575
65541,51412.7363388976
65542,51413.4337134879
65543,51414.1310870283
65544,51414.8284595188
65545,51415.5258309594
65546,51416.2232013503
65547,51416.9205706913
65548,51417.6179389825
65549,51418.315306224
65550,51419.0126724157
65551,51419.7100375577
65552,51420.40740165
65553,51421.1047646926
65554,51421.8021266855
65555,51422.4994876287
65556,51423.1968475224
65557,51423.8942063664
65558,51424.5915641608
65559,51425.2889209056
65560,51425.9862766009
65561,51426.6836312466
65562,51427.3809848428
65563,51428.0783373895
65564,51428.7756888867
65565,51429.4730393344
65566,51430.1703887327
65567,51430.8677370816
65568,51431.5650843811
65569,51432.2624306311
65570,51432.9597758319
65571,51433.6571199832
65572,51434.3544630852
65573,51435.0518051379
65574,51435.7491461413
65575,51436.4464860955
65576,51437.1438250004
65577,51437.841162856
65578,51438.5384996624
65579,51439.2358354196
65580,51439.9331701277
65581,51440.6305037865
65582,51441.3278363963
65583,51442.0251679569
65584,51442.7224984684
65585,51443.4198279308
65586,51444.1171563442
65587,51444.8144837085
65588,51445.5118100237
65589,51446.20913529
65590,51446.9064595073
65591,51447.6037826756
65592,51448.3011047949
65593,51448.9984258653
65594,51449.6957458868
65595,51450.3930648594
65596,51451.0903827831
65597,51451.787699658
65598,51452.485015484
65599,51453.1823302612
65600,51453.8796439896
65601,51454.5769566692
65602,51455.2742683001
65603,51455.9715788822
65604,51456.6688884156
65605,51457.3661969003
65606,51458.0635043362
65607,51458.7608107236
65608,51459.4581160622
65609,51460.1554203523
65610,51460.8527235937
65611,51461.5500257865
65612,51462.2473269307
65613,51462.9446270264
65614,51463.6419260736
65615,51464.3392240722
65616,51465.0365210224
65617,51465.733816924
65618,51466.4311117773
65619,51467.128405582
65620,51467.8256983383
65621,51468.5229900463
65622,51469.2202807058
65623,51469.917570317
65624,51470.6148588798
65625,51471.3121463943
65626,51472.0094328605
65627,51472.7067182784
65628,51473.4040026481
65629,51474.1012859694
65630,51474.7985682426
65631,51475.4958494675
65632,51476.1931296443
65633,51476.8904087728
65634,51477.5876868532
65635,51478.2849638855
65636,51478.9822398696
65637,51479.6795148056
65638,51480.3767886936
65639,51481.0740615335
65640,51481.7713333253
65641,51482.4686040692
65642,51483.165873765
65643,51483.8631424128
65644,51484.5604100127
65645,51485.2576765646
65646,51485.9549420685
65647,51486.6522065246
65648,51487.3494699328
65649,51488.0467322931
65650,51488.7439936055
65651,51489.4412538701
65652,51490.1385130869
65653,51490.8357712559
65654,51491.5330283771
65655,51492.2302844505
65656,51492.9275394762
65657,51493.6247934542
65658,51494.3220463845
65659,51495.0192982671
65660,51495.716549102
65661,51496.4137988893
65662,51497.1110476289
65663,51497.808295321
65664,51498.5055419654
65665,51499.2027875623
65666,51499.9000321116
65667,51500.5972756134
65668,51501.2945180677
65669,51501.9917594745
65670,51502.6889998338
65671,51503.3862391456
65672,51504.08347741
65673,51504.780714627
65674,51505.4779507966
65675,51506.1751859188
65676,51506.8724199936
65677,51507.5696530211
65678,51508.2668850013
65679,51508.9641159341
65680,51509.6613458197
65681,51510.358574658
65682,51511.055802449
65683,51511.7530291928
65684,51512.4502548894
65685,51513.1474795389
65686,51513.8447031411
65687,51514.5419256962
65688,51515.2391472041
65689,51515.9363676649
65690,51516.6335870787
65691,51517.3308054453
65692,51518.0280227649
65693,51518.7252390374
65694,51519.4224542629
65695,51520.1196684414
65696,51520.816881573
65697,51521.5140936575
65698,51522.2113046951
65699,51522.9085146858
65700,51523.6057236296
65701,51524.3029315264
65702,51525.0001383764
65703,51525.6973441796
65704,51526.3945489359
65705,51527.0917526454
65706,51527.7889553081
65707,51528.486156924
65708,51529.1833574932
65709,51529.8805570156
65710,51530.5777554913
65711,51531.2749529203
65712,51531.9721493026
65713,51532.6693446383
65714,51533.3665389273
65715,51534.0637321696
65716,51534.7609243654
65717,51535.4581155146
65718,51536.1553056172
65719,51536.8524946732
65720,51537.5496826828
65721,51538.2468696458
65722,51538.9440555623
65723,51539.6412404323
65724,51540.3384242559
65725,51541.035607033
65726,51541.7327887637
65727,51542.4299694481
65728,51543.127149086
65729,51543.8243276776
65730,51544.5215052228
65731,51545.2186817217
65732,51545.9158571743
65733,51546.6130315806
65734,51547.3102049406
65735,51548.0073772544
65736,51548.704548522
65737,51549.4017187433
65738,51550.0988879185
65739,51550.7960560474
65740,51551.4932231303
65741,51552.190389167
65742,51552.8875541575
65743,51553.584718102
65744,51554.2818810004
65745,51554.9790428527
65746,51555.676203659
65747,51556.3733634192
65748,51557.0705221335
65749,51557.7676798018
65750,51558.4648364241
65751,51559.1619920004
65752,51559.8591465308
65753,51560.5563000153
65754,51561.253452454
65755,51561.9506038467
65756,51562.6477541936
65757,51563.3449034947
65758,51564.0420517499
65759,51564.7391989593
65760,51565.436345123
65761,51566.1334902409
65762,51566.8306343131
65763,51567.5277773395
65764,51568.2249193203
65765,51568.9220602553
65766,51569.6192001447
65767,51570.3163389884
65768,51571.0134767866
65769,51571.7106135391
65770,51572.407749246
65771,51573.1048839073
65772,51573.8020175231
65773,51574.4991500934
65774,51575.1962816181
65775,51575.8934120973
65776,51576.5905415311
65777,51577.2876699194
65778,51577.9847972623
65779,51578.6819235597
65780,51579.3790488118
65781,51580.0761730184
65782,51580.7732961797
65783,51581.4704182957
65784,51582.1675393663
65785,51582.8646593916
65786,51583.5617783717
65787,51584.2588963064
65788,51584.9560131959
65789,51585.6531290402
65790,51586.3502438393
65791,51587.0473575931
65792,51587.7444703018
65793,51588.4415819654
65794,51589.1386925838
65795,51589.835802157
65796,51590.5329106852
65797,51591.2300181683
65798,51591.9271246063
65799,51592.6242299993
65800,51593.3213343473
65801,51594.0184376502
65802,51594.7155399082
65803,51595.4126411212
65804,51596.1097412893
65805,51596.8068404124
65806,51597.5039384906
65807,51598.2010355239
65808,51598.8981315123
65809,51599.5952264559
65810,51600.2923203546
65811,51600.9894132086
65812,51601.6865050177
65813,51602.383595782
65814,51603.0806855016
65815,51603.7777741765
65816,51604.4748618066
65817,51605.171948392
65818,51605.8690339327
65819,51606.5661184287
65820,51607.2632018801
65821,51607.9602842869
65822,51608.6573656491
65823,51609.3544459667
65824,51610.0515252396
65825,51610.7486034681
65826,51611.445680652
65827,51612.1427567914
65828,51612.8398318863
65829,51613.5369059367
65830,51614.2339789426
65831,51614.9310509041
65832,51615.6281218212
65833,51616.3251916939
65834,51617.0222605222
65835,51617.7193283061
65836,51618.4163950457
65837,51619.1134607409
65838,51619.8105253918
65839,51620.5075889985
65840,51621.2046515609
65841,51621.901713079
65842,51622.5987735528
65843,51623.2958329825
65844,51623.992891368
65845,51624.6899487093
65846,51625.3870050064
65847,51626.0840602594
65848,51626.7811144682
65849,51627.478167633
65850,51628.1752197536
65851,51628.8722708303
65852,51629.5693208628
65853,51630.2663698513
65854,51630.9634177959
65855,51631.6604646964
65856,51632.3575105529
65857,51633.0545553655
65858,51633.7515991342
65859,51634.4486418589
65860,51635.1456835398
65861,51635.8427241768
65862,51636.5397637699
65863,51637.2368023192
65864,51637.9338398246
65865,51638.6308762863
65866,51639.3279117041
65867,51640.0249460782
65868,51640.7219794086
65869,51641.4190116952
65870,51642.1160429381
65871,51642.8130731373
65872,51643.5101022929
65873,51644.2071304048
65874,51644.904157473
65875,51645.6011834977
65876,51646.2982084787
65877,51646.9952324162
65878,51647.6922553101
65879,51648.3892771605
65880,51649.0862979673
65881,51649.7833177306
65882,51650.4803364505
65883,51651.1773541269
65884,51651.8743707598
65885,51652.5713863494
65886,51653.2684008955
65887,51653.9654143982
65888,51654.6624268575
65889,51655.3594382735
65890,51656.0564486462
65891,51656.7534579755
65892,51657.4504662616
65893,51658.1474735044
65894,51658.8444797039
65895,51659.5414848602
65896,51660.2384889732
65897,51660.935492043
65898,51661.6324940697
65899,51662.3294950532
65900,51663.0264949936
65901,51663.7234938908
65902,51664.4204917449
65903,51665.1174885559
65904,51665.8144843239
65905,51666.5114790488
65906,51667.2084727306
65907,51667.9054653695
65908,51668.6024569653
65909,51669.2994475182
65910,51669.9964370281
65911,51670.6934254951
65912,51671.3904129192
65913,51672.0873993003
65914,51672.7843846386
65915,51673.481368934
65916,51674.1783521865
65917,51674.8753343963
65918,51675.5723155632
65919,51676.2692956873
65920,51676.9662747687
65921,51677.6632528073
65922,51678.3602298031
65923,51679.0572057563
65924,51679.7541806668
65925,51680.4511545345
65926,51681.1481273597
65927,51681.8450991421
65928,51682.542069882
65929,51683.2390395793
65930,51683.9360082339
65931,51684.632975846
65932,51685.3299424156
65933,51686.0269079426
65934,51686.7238724271
65935,51687.4208358692
65936,51688.1177982687
65937,51688.8147596259
65938,51689.5117199405
65939,51690.2086792128
65940,51690.9056374426
65941,51691.6025946301
65942,51692.2995507752
65943,51692.996505878
65944,51693.6934599385
65945,51694.3904129567
65946,51695.0873649325
65947,51695.7843158661
65948,51696.4812657575
65949,51697.1782146066
65950,51697.8751624135
65951,51698.5721091783
65952,51699.2690549008
65953,51699.9659995812
65954,51700.6629432195
65955,51701.3598858157
65956,51702.0568273697
65957,51702.7537678817
65958,51703.4507073516
65959,51704.1476457795
65960,51704.8445831654
65961,51705.5415195092
65962,51706.2384548111
65963,51706.935389071
65964,51707.632322289
65965,51708.329254465
65966,51709.0261855991
65967,51709.7231156913
65968,51710.4200447417
65969,51711.1169727502
65970,51711.8138997168
65971,51712.5108256417
65972,51713.2077505247
65973,51713.904674366
65974,51714.6015971655
65975,51715.2985189233
65976,51715.9954396393
65977,51716.6923593137
65978,51717.3892779463
65979,51718.0861955373
65980,51718.7831120867
65981,51719.4800275944
65982,51720.1769420605
65983,51720.873855485
65984,51721.5707678679
65985,51722.2676792093
65986,51722.9645895092
65987,51723.6614987675
65988,51724.3584069843
65989,51725.0553141597
65990,51725.7522202936
65991,51726.449125386
65992,51727.146029437
65993,51727.8429324467
65994,51728.5398344149
65995,51729.2367353418
65996,51729.9336352273
65997,51730.6305340715
65998,51731.3274318743
65999,51732.0243286359
66000,51732.7212243562
66001,51733.4181190353
66002,51734.1150126731
66003,51734.8119052697
66004,51735.5087968251
66005,51736.2056873393
66006,51736.9025768124
66007,51737.5994652443
66008,51738.2963526351
66009,51738.9932389848
66010,51739.6901242934
66011,51740.3870085609
66012,51741.0838917874
66013,51741.7807739728
66014,51742.4776551173
66015,51743.1745352207
66016,51743.8714142832
66017,51744.5682923047
66018,51745.2651692853
66019,51745.9620452249
66020,51746.6589201237
66021,51747.3557939815
66022,51748.0526667986
66023,51748.7495385747
66024,51749.4464093101
66025,51750.1432790046
66026,51750.8401476583
66027,51751.5370152713
66028,51752.2338818435
66029,51752.930747375
66030,51753.6276118658
66031,51754.3244753159
66032,51755.0213377253
66033,51755.7181990941
66034,51756.4150594222
66035,51757.1119187097
66036,51757.8087769566
66037,51758.5056341629
66038,51759.2024903286
66039,51759.8993454538
66040,51760.5961995385
66041,51761.2930525826
66042,51761.9899045863
66043,51762.6867555495
66044,51763.3836054723
66045,51764.0804543546
66046,51764.7773021965
66047,51765.474148998
66048,51766.1709947591
66049,51766.8678394799
66050,51767.5646831603
66051,51768.2615258004
66052,51768.9583674003
66053,51769.6552079598
66054,51770.352047479
66055,51771.048885958
66056,51771.7457233968
66057,51772.4425597954
66058,51773.1393951538
66059,51773.836229472
66060,51774.5330627501
66061,51775.229894988
66062,51775.9267261858
66063,51776.6235563435
66064,51777.3203854611
66065,51778.0172135387
66066,51778.7140405762
66067,51779.4108665737
66068,51780.1076915312
66069,51780.8045154488
66070,51781.5013383263
66071,51782.1981601639
66072,51782.8949809616
66073,51783.5918007193
66074,51784.2886194372
66075,51784.9854371152
66076,51785.6822537533
66077,51786.3790693516
66078,51787.0758839101
66079,51787.7726974288
66080,51788.4695099077
66081,51789.1663213469
66082,51789.8631317463
66083,51790.5599411059
66084,51791.2567494259
66085,51791.9535567062
66086,51792.6503629468
66087,51793.3471681478
66088,51794.0439723091
66089,51794.7407754308
66090,51795.437577513
66091,51796.1343785555
66092,51796.8311785585
66093,51797.527977522
66094,51798.2247754459
66095,51798.9215723303
66096,51799.6183681753
66097,51800.3151629808
66098,51801.0119567468
66099,51801.7087494735
66100,51802.4055411607
66101,51803.1023318085
66102,51803.799121417
66103,51804.4959099861
66104,51805.1926975158
66105,51805.8894840063
66106,51806.5862694574
66107,51807.2830538693
66108,51807.9798372419
66109,51808.6766195753
66110,51809.3734008695
66111,51810.0701811244
66112,51810.7669603402
66113,51811.4637385168
66114,51812.1605156543
66115,51812.8572917526
66116,51813.5540668118
66117,51814.250840832
66118,51814.947613813
66119,51815.644385755
66120,51816.341156658
66121,51817.037926522
66122,51817.7346953469
66123,51818.4314631329
66124,51819.1282298799
66125,51819.824995588
66126,51820.5217602572
66127,51821.2185238874
66128,51821.9152864788
66129,51822.6120480313
66130,51823.3088085449
66131,51824.0055680197
66132,51824.7023264557
66133,51825.3990838529
66134,51826.0958402114
66135,51826.7925955311
66136,51827.489349812
66137,51828.1861030542
66138,51828.8828552577
66139,51829.5796064226
66140,51830.2763565488
66141,51830.9731056363
66142,51831.6698536852
66143,51832.3666006955
66144,51833.0633466672
66145,51833.7600916004
66146,51834.456835495
66147,51835.153578351
66148,51835.8503201686
66149,51836.5470609476
66150,51837.2438006882
66151,51837.9405393903
66152,51838.637277054
66153,51839.3340136792
66154,51840.0307492661
66155,51840.7274838146
66156,51841.4242173247
66157,51842.1209497964
66158,51842.8176812299
66159,51843.514411625
66160,51844.2111409818
66161,51844.9078693004
66162,51845.6045965807
66163,51846.3013228227
66164,51846.9980480266
66165,51847.6947721923
66166,51848.3914953197
66167,51849.088217409
66168,51849.7849384602
66169,51850.4816584733
66170,51851.1783774482
66171,51851.8750953851
66172,51852.5718122839
66173,51853.2685281446
66174,51853.9652429673
66175,51854.661956752
66176,51855.3586694987
66177,51856.0553812075
66178,51856.7520918782
66179,51857.4488015111
66180,51858.145510106
66181,51858.842217663
66182,51859.5389241821
66183,51860.2356296634
66184,51860.9323341068
66185,51861.6290375124
66186,51862.3257398802
66187,51863.0224412102
66188,51863.7191415025
66189,51864.415840757
66190,51865.1125389737
66191,51865.8092361528
66192,51866.5059322941
66193,51867.2026273978
66194,51867.8993214638
66195,51868.5960144921
66196,51869.2927064829
66197,51869.989397436
66198,51870.6860873516
66199,51871.3827762295
66200,51872.07946407
66201,51872.7761508729
66202,51873.4728366383
66203,51874.1695213662
66204,51874.8662050566
66205,51875.5628877096
66206,51876.2595693252
66207,51876.9562499033
66208,51877.652929444
66209,51878.3496079474
66210,51879.0462854134
66211,51879.742961842
66212,51880.4396372333
66213,51881.1363115873
66214,51881.8329849041
66215,51882.5296571835
66216,51883.2263284257
66217,51883.9229986307
66218,51884.6196677985
66219,51885.316335929
66220,51886.0130030224
66221,51886.7096690787
66222,51887.4063340977
66223,51888.1029980797
66224,51888.7996610246
66225,51889.4963229324
66226,51890.1929838031
66227,51890.8896436368
66228,51891.5863024334
66229,51892.2829601931
66230,51892.9796169157
66231,51893.6762726014
66232,51894.3729272501
66233,51895.0695808619
66234,51895.7662334368
66235,51896.4628849748
66236,51897.1595354758
66237,51897.8561849401
66238,51898.5528333675
66239,51899.249480758
66240,51899.9461271118
66241,51900.6427724288
66242,51901.339416709
66243,51902.0360599525
66244,51902.7327021592
66245,51903.4293433292
66246,51904.1259834625
66247,51904.8226225592
66248,51905.5192606192
66249,51906.2158976425
66250,51906.9125336292
66251,51907.6091685794
66252,51908.3058024929
66253,51909.0024353699
66254,51909.6990672103
66255,51910.3956980143
66256,51911.0923277817
66257,51911.7889565126
66258,51912.485584207
66259,51913.182210865
66260,51913.8788364866
66261,51914.5754610717
66262,51915.2720846204
66263,51915.9687071328
66264,51916.6653286088
66265,51917.3619490485
66266,51918.0585684518
66267,51918.7551868188
66268,51919.4518041496
66269,51920.1484204441
66270,51920.8450357023
66271,51921.5416499243
66272,51922.2382631101
66273,51922.9348752597
66274,51923.6314863731
66275,51924.3280964504
66276,51925.0247054915
66277,51925.7213134965
66278,51926.4179204654
66279,51927.1145263982
66280,51927.811131295
66281,51928.5077351557
66282,51929.2043379804
66283,51929.9009397691
66284,51930.5975405218
66285,51931.2941402385
66286,51931.9907389193
66287,51932.6873365641
66288,51933.383933173
66289,51934.080528746
66290,51934.7771232832
66291,51935.4737167845
66292,51936.1703092499
66293,51936.8669006795
66294,51937.5634910733
66295,51938.2600804313
66296,51938.9566687536
66297,51939.6532560401
66298,51940.3498422909
66299,51941.046427506
66300,51941.7430116853
66301,51942.439594829
66302,51943.1361769371
66303,51943.8327580095
66304,51944.5293380463
66305,51945.2259170475
66306,51945.9224950131
66307,51946.6190719431
66308,51947.3156478376
66309,51948.0122226966
66310,51948.70879652
66311,51949.405369308
66312,51950.1019410605
66313,51950.7985117775
66314,51951.4950814591
66315,51952.1916501053
66316,51952.8882177161
66317,51953.5847842915
66318,51954.2813498316
66319,51954.9779143363
66320,51955.6744778057
66321,51956.3710402398
66322,51957.0676016386
66323,51957.7641620021
66324,51958.4607213304
66325,51959.1572796234
66326,51959.8538368813
66327,51960.5503931039
66328,51961.2469482914
66329,51961.9435024437
66330,51962.6400555609
66331,51963.3366076429
66332,51964.0331586899
66333,51964.7297087018
66334,51965.4262576786
66335,51966.1228056203
66336,51966.8193525271
66337,51967.5158983988
66338,51968.2124432355
66339,51968.9089870373
66340,51969.6055298041
66341,51970.302071536
66342,51970.9986122329
66343,51971.695151895
66344,51972.3916905222
66345,51973.0882281145
66346,51973.7847646719
66347,51974.4813001946
66348,51975.1778346824
66349,51975.8743681355
66350,51976.5709005538
66351,51977.2674319373
66352,51977.9639622861
66353,51978.6604916002
66354,51979.3570198796
66355,51980.0535471243
66356,51980.7500733344
66357,51981.4465985098
66358,51982.1431226506
66359,51982.8396457568
