n,gram_point
39513,32833.1677148831
39514,32833.9016179486
39515,32834.635519098
39516,32835.3694183314
39517,32836.1033156489
39518,32836.8372110504
39519,32837.5711045362
39520,32838.3049961061
39521,32839.0388857603
39522,32839.7727734988
39523,32840.5066593217
39524,32841.2405432291
39525,32841.974425221
39526,32842.7083052974
39527,32843.4421834585
39528,32844.1760597042
39529,32844.9099340347
39530,32845.6438064499
39531,32846.3776769501
39532,32847.1115455351
39533,32847.8454122051
39534,32848.5792769601
39535,32849.3131398002
39536,32850.0470007255
39537,32850.7808597359
39538,32851.5147168316
39539,32852.2485720126
39540,32852.982425279
39541,32853.7162766308
39542,32854.4501260681
39543,32855.183973591
39544,32855.9178191994
39545,32856.6516628935
39546,32857.3855046734
39547,32858.119344539
39548,32858.8531824904
39549,32859.5870185278
39550,32860.320852651
39551,32861.0546848603
39552,32861.7885151557
39553,32862.5223435372
39554,32863.2561700048
39555,32863.9899945587
39556,32864.7238171989
39557,32865.4576379254
39558,32866.1914567384
39559,32866.9252736378
39560,32867.6590886238
39561,32868.3929016963
39562,32869.1267128555
39563,32869.8605221013
39564,32870.594329434
39565,32871.3281348534
39566,32872.0619383597
39567,32872.795739953
39568,32873.5295396332
39569,32874.2633374005
39570,32874.9971332549
39571,32875.7309271964
39572,32876.4647192252
39573,32877.1985093412
39574,32877.9322975446
39575,32878.6660838354
39576,32879.3998682136
39577,32880.1336506793
39578,32880.8674312326
39579,32881.6012098735
39580,32882.3349866021
39581,32883.0687614184
39582,32883.8025343225
39583,32884.5363053145
39584,32885.2700743944
39585,32886.0038415622
39586,32886.7376068181
39587,32887.4713701621
39588,32888.2051315942
39589,32888.9388911145
39590,32889.672648723
39591,32890.4064044199
39592,32891.1401582051
39593,32891.8739100788
39594,32892.6076600409
39595,32893.3414080916
39596,32894.0751542309
39597,32894.8088984589
39598,32895.5426407755
39599,32896.276381181
39600,32897.0101196752
39601,32897.7438562584
39602,32898.4775909305
39603,32899.2113236916
39604,32899.9450545418
39605,32900.6787834811
39606,32901.4125105096
39607,32902.1462356273
39608,32902.8799588343
39609,32903.6136801306
39610,32904.3473995164
39611,32905.0811169916
39612,32905.8148325563
39613,32906.5485462106
39614,32907.2822579546
39615,32908.0159677883
39616,32908.7496757117
39617,32909.4833817249
39618,32910.2170858279
39619,32910.950788021
39620,32911.6844883039
39621,32912.418186677
39622,32913.1518831401
39623,32913.8855776934
39624,32914.6192703369
39625,32915.3529610706
39626,32916.0866498947
39627,32916.8203368092
39628,32917.5540218141
39629,32918.2877049095
39630,32919.0213860955
39631,32919.755065372
39632,32920.4887427393
39633,32921.2224181973
39634,32921.956091746
39635,32922.6897633857
39636,32923.4234331162
39637,32924.1571009376
39638,32924.8907668501
39639,32925.6244308537
39640,32926.3580929484
39641,32927.0917531343
39642,32927.8254114114
39643,32928.5590677798
39644,32929.2927222396
39645,32930.0263747909
39646,32930.7600254335
39647,32931.4936741678
39648,32932.2273209936
39649,32932.960965911
39650,32933.6946089202
39651,32934.4282500211
39652,32935.1618892139
39653,32935.8955264985
39654,32936.6291618751
39655,32937.3627953436
39656,32938.0964269042
39657,32938.830056557
39658,32939.5636843018
39659,32940.2973101389
39660,32941.0309340683
39661,32941.76455609
39662,32942.4981762041
39663,32943.2317944107
39664,32943.9654107098
39665,32944.6990251014
39666,32945.4326375857
39667,32946.1662481626
39668,32946.8998568323
39669,32947.6334635948
39670,32948.3670684501
39671,32949.1006713983
39672,32949.8342724395
39673,32950.5678715738
39674,32951.3014688011
39675,32952.0350641215
39676,32952.7686575352
39677,32953.5022490421
39678,32954.2358386423
39679,32954.9694263359
39680,32955.7030121229
39681,32956.4365960034
39682,32957.1701779774
39683,32957.903758045
39684,32958.6373362063
39685,32959.3709124613
39686,32960.1044868101
39687,32960.8380592527
39688,32961.5716297892
39689,32962.3051984196
39690,32963.038765144
39691,32963.7723299625
39692,32964.5058928751
39693,32965.2394538818
39694,32965.9730129828
39695,32966.7065701781
39696,32967.4401254677
39697,32968.1736788517
39698,32968.9072303302
39699,32969.6407799032
39700,32970.3743275708
39701,32971.107873333
39702,32971.8414171898
39703,32972.5749591415
39704,32973.3084991879
39705,32974.0420373292
39706,32974.7755735654
39707,32975.5091078965
39708,32976.2426403227
39709,32976.976170844
39710,32977.7096994604
39711,32978.443226172
39712,32979.1767509789
39713,32979.9102738811
39714,32980.6437948787
39715,32981.3773139717
39716,32982.1108311602
39717,32982.8443464442
39718,32983.5778598239
39719,32984.3113712992
39720,32985.0448808702
39721,32985.778388537
39722,32986.5118942996
39723,32987.2453981581
39724,32987.9789001125
39725,32988.712400163
39726,32989.4458983095
39727,32990.1793945521
39728,32990.9128888909
39729,32991.6463813259
39730,32992.3798718572
39731,32993.1133604849
39732,32993.8468472089
39733,32994.5803320295
39734,32995.3138149465
39735,32996.0472959601
39736,32996.7807750703
39737,32997.5142522773
39738,32998.2477275809
39739,32998.9812009814
39740,32999.7146724787
39741,33000.448142073
39742,33001.1816097642
39743,33001.9150755524
39744,33002.6485394378
39745,33003.3820014203
39746,33004.1154614999
39747,33004.8489196769
39748,33005.5823759511
39749,33006.3158303228
39750,33007.0492827918
39751,33007.7827333584
39752,33008.5161820225
39753,33009.2496287842
39754,33009.9830736435
39755,33010.7165166006
39756,33011.4499576554
39757,33012.1833968081
39758,33012.9168340586
39759,33013.6502694071
39760,33014.3837028536
39761,33015.1171343982
39762,33015.8505640408
39763,33016.5839917817
39764,33017.3174176207
39765,33018.0508415581
39766,33018.7842635938
39767,33019.5176837279
39768,33020.2511019604
39769,33020.9845182915
39770,33021.7179327211
39771,33022.4513452494
39772,33023.1847558764
39773,33023.918164602
39774,33024.6515714265
39775,33025.3849763499
39776,33026.1183793721
39777,33026.8517804934
39778,33027.5851797136
39779,33028.318577033
39780,33029.0519724514
39781,33029.7853659691
39782,33030.5187575861
39783,33031.2521473023
39784,33031.9855351179
39785,33032.718921033
39786,33033.4523050475
39787,33034.1856871615
39788,33034.9190673752
39789,33035.6524456885
39790,33036.3858221015
39791,33037.1191966143
39792,33037.8525692269
39793,33038.5859399394
39794,33039.3193087519
39795,33040.0526756643
39796,33040.7860406768
39797,33041.5194037894
39798,33042.2527650021
39799,33042.9861243151
39800,33043.7194817284
39801,33044.452837242
39802,33045.186190856
39803,33045.9195425704
39804,33046.6528923854
39805,33047.3862403009
39806,33048.119586317
39807,33048.8529304338
39808,33049.5862726514
39809,33050.3196129697
39810,33051.0529513889
39811,33051.786287909
39812,33052.5196225301
39813,33053.2529552522
39814,33053.9862860753
39815,33054.7196149996
39816,33055.4529420251
39817,33056.1862671518
39818,33056.9195903799
39819,33057.6529117092
39820,33058.3862311401
39821,33059.1195486723
39822,33059.8528643062
39823,33060.5861780416
39824,33061.3194898786
39825,33062.0527998174
39826,33062.7861078579
39827,33063.5194140002
39828,33064.2527182444
39829,33064.9860205905
39830,33065.7193210387
39831,33066.4526195888
39832,33067.1859162411
39833,33067.9192109955
39834,33068.6525038521
39835,33069.385794811
39836,33070.1190838723
39837,33070.8523710359
39838,33071.5856563019
39839,33072.3189396705
39840,33073.0522211416
39841,33073.7855007153
39842,33074.5187783917
39843,33075.2520541708
39844,33075.9853280527
39845,33076.7186000374
39846,33077.4518701251
39847,33078.1851383156
39848,33078.9184046092
39849,33079.6516690059
39850,33080.3849315057
39851,33081.1181921086
39852,33081.8514508148
39853,33082.5847076243
39854,33083.3179625371
39855,33084.0512155534
39856,33084.7844666731
39857,33085.5177158963
39858,33086.2509632231
39859,33086.9842086535
39860,33087.7174521876
39861,33088.4506938255
39862,33089.1839335672
39863,33089.9171714127
39864,33090.6504073621
39865,33091.3836414156
39866,33092.116873573
39867,33092.8501038346
39868,33093.5833322002
39869,33094.3165586701
39870,33095.0497832443
39871,33095.7830059227
39872,33096.5162267055
39873,33097.2494455928
39874,33097.9826625845
39875,33098.7158776808
39876,33099.4490908817
39877,33100.1823021872
39878,33100.9155115974
39879,33101.6487191124
39880,33102.3819247323
39881,33103.115128457
39882,33103.8483302866
39883,33104.5815302213
39884,33105.314728261
39885,33106.0479244058
39886,33106.7811186557
39887,33107.5143110109
39888,33108.2475014714
39889,33108.9806900372
39890,33109.7138767083
39891,33110.447061485
39892,33111.1802443671
39893,33111.9134253548
39894,33112.6466044481
39895,33113.3797816471
39896,33114.1129569518
39897,33114.8461303623
39898,33115.5793018787
39899,33116.3124715009
39900,33117.0456392291
39901,33117.7788050634
39902,33118.5119690036
39903,33119.2451310501
39904,33119.9782912027
39905,33120.7114494615
39906,33121.4446058266
39907,33122.1777602981
39908,33122.910912876
39909,33123.6440635604
39910,33124.3772123513
39911,33125.1103592487
39912,33125.8435042529
39913,33126.5766473636
39914,33127.3097885812
39915,33128.0429279055
39916,33128.7760653368
39917,33129.5092008749
39918,33130.24233452
39919,33130.9754662721
39920,33131.7085961314
39921,33132.4417240977
39922,33133.1748501713
39923,33133.9079743521
39924,33134.6410966403
39925,33135.3742170358
39926,33136.1073355388
39927,33136.8404521492
39928,33137.5735668672
39929,33138.3066796927
39930,33139.0397906259
39931,33139.7728996669
39932,33140.5060068156
39933,33141.2391120721
39934,33141.9722154365
39935,33142.7053169088
39936,33143.4384164892
39937,33144.1715141775
39938,33144.904609974
39939,33145.6377038787
39940,33146.3707958916
39941,33147.1038860127
39942,33147.8369742422
39943,33148.57006058
39944,33149.3031450263
39945,33150.0362275812
39946,33150.7693082445
39947,33151.5023870165
39948,33152.2354638972
39949,33152.9685388865
39950,33153.7016119847
39951,33154.4346831917
39952,33155.1677525076
39953,33155.9008199324
39954,33156.6338854663
39955,33157.3669491092
39956,33158.1000108613
39957,33158.8330707225
39958,33159.566128693
39959,33160.2991847727
39960,33161.0322389618
39961,33161.7652912603
39962,33162.4983416683
39963,33163.2313901858
39964,33163.9644368128
39965,33164.6974815495
39966,33165.4305243959
39967,33166.163565352
39968,33166.8966044179
39969,33167.6296415937
39970,33168.3626768794
39971,33169.0957102751
39972,33169.8287417807
39973,33170.5617713965
39974,33171.2947991224
39975,33172.0278249585
39976,33172.7608489048
39977,33173.4938709615
39978,33174.2268911285
39979,33174.9599094059
39980,33175.6929257938
39981,33176.4259402923
39982,33177.1589529013
39983,33177.891963621
39984,33178.6249724513
39985,33179.3579793925
39986,33180.0909844444
39987,33180.8239876072
39988,33181.556988881
39989,33182.2899882657
39990,33183.0229857614
39991,33183.7559813683
39992,33184.4889750863
39993,33185.2219669155
39994,33185.954956856
39995,33186.6879449078
39996,33187.420931071
39997,33188.1539153456
39998,33188.8868977317
39999,33189.6198782294
40000,33190.3528568386
40001,33191.0858335595
40002,33191.8188083922
40003,33192.5517813366
40004,33193.2847523928
40005,33194.0177215609
40006,33194.750688841
40007,33195.483654233
40008,33196.2166177371
40009,33196.9495793533
40010,33197.6825390817
40011,33198.4154969223
40012,33199.1484528751
40013,33199.8814069404
40014,33200.614359118
40015,33201.347309408
40016,33202.0802578105
40017,33202.8132043256
40018,33203.5461489534
40019,33204.2790916938
40020,33205.0120325469
40021,33205.7449715128
40022,33206.4779085915
40023,33207.2108437832
40024,33207.9437770878
40025,33208.6767085054
40026,33209.409638036
40027,33210.1425656798
40028,33210.8754914368
40029,33211.608415307
40030,33212.3413372905
40031,33213.0742573873
40032,33213.8071755976
40033,33214.5400919213
40034,33215.2730063585
40035,33216.0059189093
40036,33216.7388295737
40037,33217.4717383518
40038,33218.2046452436
40039,33218.9375502492
40040,33219.6704533687
40041,33220.4033546021
40042,33221.1362539495
40043,33221.8691514108
40044,33222.6020469863
40045,33223.3349406759
40046,33224.0678324796
40047,33224.8007223977
40048,33225.53361043
40049,33226.2664965767
40050,33226.9993808378
40051,33227.7322632133
40052,33228.4651437034
40053,33229.1980223081
40054,33229.9308990274
40055,33230.6637738614
40056,33231.3966468101
40057,33232.1295178737
40058,33232.8623870521
40059,33233.5952543454
40060,33234.3281197538
40061,33235.0609832771
40062,33235.7938449155
40063,33236.5267046691
40064,33237.2595625379
40065,33237.9924185219
40066,33238.7252726213
40067,33239.458124836
40068,33240.1909751661
40069,33240.9238236117
40070,33241.6566701729
40071,33242.3895148496
40072,33243.122357642
40073,33243.8551985501
40074,33244.5880375739
40075,33245.3208747136
40076,33246.0537099691
40077,33246.7865433406
40078,33247.5193748281
40079,33248.2522044315
40080,33248.9850321511
40081,33249.7178579869
40082,33250.4506819388
40083,33251.183504007
40084,33251.9163241916
40085,33252.6491424925
40086,33253.3819589098
40087,33254.1147734437
40088,33254.8475860941
40089,33255.580396861
40090,33256.3132057447
40091,33257.046012745
40092,33257.7788178621
40093,33258.5116210961
40094,33259.2444224469
40095,33259.9772219147
40096,33260.7100194994
40097,33261.4428152012
40098,33262.1756090201
40099,33262.9084009562
40100,33263.6411910095
40101,33264.3739791801
40102,33265.1067654679
40103,33265.8395498732
40104,33266.5723323959
40105,33267.3051130361
40106,33268.0378917939
40107,33268.7706686693
40108,33269.5034436623
40109,33270.2362167731
40110,33270.9689880016
40111,33271.701757348
40112,33272.4345248122
40113,33273.1672903944
40114,33273.9000540946
40115,33274.6328159129
40116,33275.3655758493
40117,33276.0983339038
40118,33276.8310900766
40119,33277.5638443676
40120,33278.296596777
40121,33279.0293473048
40122,33279.762095951
40123,33280.4948427157
40124,33281.227587599
40125,33281.9603306009
40126,33282.6930717215
40127,33283.4258109608
40128,33284.1585483188
40129,33284.8912837958
40130,33285.6240173916
40131,33286.3567491063
40132,33287.0894789401
40133,33287.822206893
40134,33288.5549329649
40135,33289.287657156
40136,33290.0203794664
40137,33290.753099896
40138,33291.485818445
40139,33292.2185351134
40140,33292.9512499013
40141,33293.6839628086
40142,33294.4166738355
40143,33295.1493829821
40144,33295.8820902483
40145,33296.6147956342
40146,33297.34749914
40147,33298.0802007656
40148,33298.8129005111
40149,33299.5455983765
40150,33300.278294362
40151,33301.0109884675
40152,33301.7436806931
40153,33302.476371039
40154,33303.209059505
40155,33303.9417460914
40156,33304.6744307981
40157,33305.4071136252
40158,33306.1397945728
40159,33306.8724736408
40160,33307.6051508295
40161,33308.3378261388
40162,33309.0704995687
40163,33309.8031711194
40164,33310.5358407909
40165,33311.2685085833
40166,33312.0011744965
40167,33312.7338385307
40168,33313.466500686
40169,33314.1991609623
40170,33314.9318193597
40171,33315.6644758783
40172,33316.3971305182
40173,33317.1297832793
40174,33317.8624341618
40175,33318.5950831657
40176,33319.3277302911
40177,33320.060375538
40178,33320.7930189065
40179,33321.5256603966
40180,33322.2583000083
40181,33322.9909377419
40182,33323.7235735972
40183,33324.4562075744
40184,33325.1888396735
40185,33325.9214698945
40186,33326.6540982376
40187,33327.3867247027
40188,33328.11934929
40189,33328.8519719995
40190,33329.5845928312
40191,33330.3172117852
40192,33331.0498288616
40193,33331.7824440604
40194,33332.5150573816
40195,33333.2476688254
40196,33333.9802783917
40197,33334.7128860807
40198,33335.4454918924
40199,33336.1780958268
40200,33336.910697884
40201,33337.6432980641
40202,33338.375896367
40203,33339.108492793
40204,33339.841087342
40205,33340.573680014
40206,33341.3062708092
40207,33342.0388597276
40208,33342.7714467692
40209,33343.5040319341
40210,33344.2366152224
40211,33344.9691966341
40212,33345.7017761693
40213,33346.4343538279
40214,33347.1669296102
40215,33347.8995035161
40216,33348.6320755457
40217,33349.3646456991
40218,33350.0972139762
40219,33350.8297803772
40220,33351.5623449021
40221,33352.294907551
40222,33353.0274683239
40223,33353.7600272209
40224,33354.492584242
40225,33355.2251393874
40226,33355.9576926569
40227,33356.6902440508
40228,33357.422793569
40229,33358.1553412117
40230,33358.8878869788
40231,33359.6204308704
40232,33360.3529728866
40233,33361.0855130275
40234,33361.818051293
40235,33362.5505876833
40236,33363.2831221984
40237,33364.0156548384
40238,33364.7481856032
40239,33365.4807144931
40240,33366.213241508
40241,33366.9457666479
40242,33367.678289913
40243,33368.4108113033
40244,33369.1433308188
40245,33369.8758484596
40246,33370.6083642258
40247,33371.3408781174
40248,33372.0733901345
40249,33372.8059002771
40250,33373.5384085452
40251,33374.2709149391
40252,33375.0034194586
40253,33375.7359221038
40254,33376.4684228749
40255,33377.2009217718
40256,33377.9334187946
40257,33378.6659139434
40258,33379.3984072182
40259,33380.1308986192
40260,33380.8633881462
40261,33381.5958757994
40262,33382.3283615789
40263,33383.0608454847
40264,33383.7933275168
40265,33384.5258076754
40266,33385.2582859604
40267,33385.990762372
40268,33386.7232369101
40269,33387.4557095749
40270,33388.1881803663
40271,33388.9206492845
40272,33389.6531163295
40273,33390.3855815014
40274,33391.1180448002
40275,33391.8505062259
40276,33392.5829657787
40277,33393.3154234585
40278,33394.0478792655
40279,33394.7803331997
40280,33395.5127852611
40281,33396.2452354498
40282,33396.9776837659
40283,33397.7101302094
40284,33398.4425747803
40285,33399.1750174788
40286,33399.9074583048
40287,33400.6398972585
40288,33401.3723343399
40289,33402.104769549
40290,33402.8372028859
40291,33403.5696343507
40292,33404.3020639434
40293,33405.0344916641
40294,33405.7669175127
40295,33406.4993414895
40296,33407.2317635944
40297,33407.9641838274
40298,33408.6966021888
40299,33409.4290186784
40300,33410.1614332963
40301,33410.8938460427
40302,33411.6262569176
40303,33412.3586659209
40304,33413.0910730529
40305,33413.8234783134
40306,33414.5558817027
40307,33415.2882832207
40308,33416.0206828675
40309,33416.7530806431
40310,33417.4854765477
40311,33418.2178705812
40312,33418.9502627437
40313,33419.6826530353
40314,33420.415041456
40315,33421.147428006
40316,33421.8798126851
40317,33422.6121954936
40318,33423.3445764314
40319,33424.0769554986
40320,33424.8093326952
40321,33425.5417080214
40322,33426.2740814772
40323,33427.0064530626
40324,33427.7388227776
40325,33428.4711906224
40326,33429.203556597
40327,33429.9359207015
40328,33430.6682829358
40329,33431.4006433001
40330,33432.1330017944
40331,33432.8653584188
40332,33433.5977131733
40333,33434.330066058
40334,33435.062417073
40335,33435.7947662182
40336,33436.5271134937
40337,33437.2594588997
40338,33437.9918024361
40339,33438.7241441031
40340,33439.4564839005
40341,33440.1888218287
40342,33440.9211578875
40343,33441.653492077
40344,33442.3858243973
40345,33443.1181548485
40346,33443.8504834305
40347,33444.5828101435
40348,33445.3151349876
40349,33446.0474579626
40350,33446.7797790688
40351,33447.5120983062
40352,33448.2444156748
40353,33448.9767311747
40354,33449.7090448059
40355,33450.4413565686
40356,33451.1736664626
40357,33451.9059744882
40358,33452.6382806454
40359,33453.3705849341
40360,33454.1028873545
40361,33454.8351879067
40362,33455.5674865906
40363,33456.2997834064
40364,33457.0320783541
40365,33457.7643714337
40366,33458.4966626453
40367,33459.228951989
40368,33459.9612394648
40369,33460.6935250727
40370,33461.4258088129
40371,33462.1580906853
40372,33462.8903706901
40373,33463.6226488273
40374,33464.3549250969
40375,33465.087199499
40376,33465.8194720337
40377,33466.551742701
40378,33467.2840115009
40379,33468.0162784336
40380,33468.748543499
40381,33469.4808066973
40382,33470.2130680285
40383,33470.9453274926
40384,33471.6775850897
40385,33472.4098408198
40386,33473.142094683
40387,33473.8743466794
40388,33474.6065968091
40389,33475.3388450719
40390,33476.0710914682
40391,33476.8033359978
40392,33477.5355786608
40393,33478.2678194573
40394,33479.0000583874
40395,33479.7322954511
40396,33480.4645306484
40397,33481.1967639794
40398,33481.9289954442
40399,33482.6612250429
40400,33483.3934527754
40401,33484.1256786418
40402,33484.8579026422
40403,33485.5901247767
40404,33486.3223450452
40405,33487.054563448
40406,33487.7867799849
40407,33488.5189946561
40408,33489.2512074616
40409,33489.9834184014
40410,33490.7156274757
40411,33491.4478346845
40412,33492.1800400278
40413,33492.9122435057
40414,33493.6444451183
40415,33494.3766448656
40416,33495.1088427476
40417,33495.8410387644
40418,33496.5732329161
40419,33497.3054252027
40420,33498.0376156243
40421,33498.769804181
40422,33499.5019908727
40423,33500.2341756995
40424,33500.9663586616
40425,33501.6985397589
40426,33502.4307189915
40427,33503.1628963595
40428,33503.8950718629
40429,33504.6272455018
40430,33505.3594172762
40431,33506.0915871862
40432,33506.8237552318
40433,33507.5559214131
40434,33508.2880857302
40435,33509.020248183
40436,33509.7524087718
40437,33510.4845674964
40438,33511.216724357
40439,33511.9488793536
40440,33512.6810324863
40441,33513.4131837552
40442,33514.1453331602
40443,33514.8774807014
40444,33515.609626379
40445,33516.3417701929
40446,33517.0739121432
40447,33517.80605223
40448,33518.5381904533
40449,33519.2703268132
40450,33520.0024613097
40451,33520.7345939429
40452,33521.4667247128
40453,33522.1988536195
40454,33522.930980663
40455,33523.6631058435
40456,33524.3952291609
40457,33525.1273506153
40458,33525.8594702068
40459,33526.5915879354
40460,33527.3237038012
40461,33528.0558178042
40462,33528.7879299445
40463,33529.5200402222
40464,33530.2521486372
40465,33530.9842551897
40466,33531.7163598797
40467,33532.4484627072
40468,33533.1805636724
40469,33533.9126627752
40470,33534.6447600158
40471,33535.3768553941
40472,33536.1089489103
40473,33536.8410405644
40474,33537.5731303564
40475,33538.3052182864
40476,33539.0373043545
40477,33539.7693885606
40478,33540.501470905
40479,33541.2335513875
40480,33541.9656300084
40481,33542.6977067675
40482,33543.4297816651
40483,33544.161854701
40484,33544.8939258755
40485,33545.6259951885
40486,33546.3580626401
40487,33547.0901282304
40488,33547.8221919594
40489,33548.5542538272
40490,33549.2863138337
40491,33550.0183719792
40492,33550.7504282636
40493,33551.4824826869
40494,33552.2145352494
40495,33552.9465859509
40496,33553.6786347915
40497,33554.4106817714
40498,33555.1427268905
40499,33555.8747701489
40500,33556.6068115467
40501,33557.338851084
40502,33558.0708887607
40503,33558.8029245769
40504,33559.5349585328
40505,33560.2669906282
40506,33560.9990208634
40507,33561.7310492383
40508,33562.4630757531
40509,33563.1951004077
40510,33563.9271232022
40511,33564.6591441367
40512,33565.3911632112
40513,33566.1231804258
40514,33566.8551957805
40515,33567.5872092754
40516,33568.3192209106
40517,33569.051230686
40518,33569.7832386019
40519,33570.5152446581
40520,33571.2472488548
40521,33571.979251192
40522,33572.7112516698
40523,33573.4432502882
40524,33574.1752470473
40525,33574.9072419471
40526,33575.6392349878
40527,33576.3712261692
40528,33577.1032154916
40529,33577.8352029549
40530,33578.5671885593
40531,33579.2991723047
40532,33580.0311541912
40533,33580.763134219
40534,33581.4951123879
40535,33582.2270886981
40536,33582.9590631497
40537,33583.6910357426
40538,33584.423006477
40539,33585.154975353
40540,33585.8869423704
40541,33586.6189075295
40542,33587.3508708303
40543,33588.0828322727
40544,33588.814791857
40545,33589.5467495831
40546,33590.278705451
40547,33591.0106594609
40548,33591.7426116128
40549,33592.4745619068
40550,33593.2065103428
40551,33593.9384569211
40552,33594.6704016415
40553,33595.4023445042
40554,33596.1342855092
40555,33596.8662246566
40556,33597.5981619464
40557,33598.3300973787
40558,33599.0620309536
40559,33599.7939626711
40560,33600.5258925312
40561,33601.257820534
40562,33601.9897466796
40563,33602.7216709679
40564,33603.4535933992
40565,33604.1855139734
40566,33604.9174326905
40567,33605.6493495507
40568,33606.381264554
40569,33607.1131777004
40570,33607.84508899
40571,33608.5769984229
40572,33609.3089059991
40573,33610.0408117186
40574,33610.7727155816
40575,33611.504617588
40576,33612.2365177379
40577,33612.9684160315
40578,33613.7003124686
40579,33614.4322070494
40580,33615.164099774
40581,33615.8959906424
40582,33616.6278796546
40583,33617.3597668108
40584,33618.0916521109
40585,33618.823535555
40586,33619.5554171432
40587,33620.2872968755
40588,33621.019174752
40589,33621.7510507727
40590,33622.4829249377
40591,33623.214797247
40592,33623.9466677008
40593,33624.678536299
40594,33625.4104030417
40595,33626.1422679289
40596,33626.8741309608
40597,33627.6059921374
40598,33628.3378514586
40599,33629.0697089247
40600,33629.8015645355
40601,33630.5334182913
40602,33631.265270192
40603,33631.9971202377
40604,33632.7289684285
40605,33633.4608147643
40606,33634.1926592453
40607,33634.9245018716
40608,33635.6563426431
40609,33636.3881815599
40610,33637.1200186221
40611,33637.8518538297
40612,33638.5836871828
40613,33639.3155186815
40614,33640.0473483257
40615,33640.7791761156
40616,33641.5110020512
40617,33642.2428261326
40618,33642.9746483598
40619,33643.7064687328
40620,33644.4382872518
40621,33645.1701039167
40622,33645.9019187277
40623,33646.6337316847
40624,33647.3655427879
40625,33648.0973520373
40626,33648.8291594329
40627,33649.5609649749
40628,33650.2927686632
40629,33651.0245704979
40630,33651.756370479
40631,33652.4881686067
40632,33653.219964881
40633,33653.9517593019
40634,33654.6835518695
40635,33655.4153425838
40636,33656.1471314449
40637,33656.8789184528
40638,33657.6107036077
40639,33658.3424869095
40640,33659.0742683583
40641,33659.8060479542
40642,33660.5378256972
40643,33661.2696015874
40644,33662.0013756248
40645,33662.7331478094
40646,33663.4649181414
40647,33664.1966866208
40648,33664.9284532477
40649,33665.660218022
40650,33666.3919809439
40651,33667.1237420134
40652,33667.8555012306
40653,33668.5872585955
40654,33669.3190141081
40655,33670.0507677686
40656,33670.782519577
40657,33671.5142695333
40658,33672.2460176375
40659,33672.9777638898
40660,33673.7095082903
40661,33674.4412508388
40662,33675.1729915356
40663,33675.9047303806
40664,33676.636467374
40665,33677.3682025157
40666,33678.0999358058
40667,33678.8316672444
40668,33679.5633968315
40669,33680.2951245673
40670,33681.0268504516
40671,33681.7585744847
40672,33682.4902966665
40673,33683.2220169971
40674,33683.9537354765
40675,33684.6854521049
40676,33685.4171668822
40677,33686.1488798086
40678,33686.880590884
40679,33687.6123001085
40680,33688.3440074823
40681,33689.0757130052
40682,33689.8074166775
40683,33690.5391184991
40684,33691.2708184701
40685,33692.0025165906
40686,33692.7342128605
40687,33693.46590728
40688,33694.1975998492
40689,33694.929290568
40690,33695.6609794365
40691,33696.3926664548
40692,33697.124351623
40693,33697.856034941
40694,33698.5877164089
40695,33699.3193960269
40696,33700.0510737949
40697,33700.782749713
40698,33701.5144237813
40699,33702.2460959998
40700,33702.9777663685
40701,33703.7094348876
40702,33704.441101557
40703,33705.1727663769
40704,33705.9044293473
40705,33706.6360904682
40706,33707.3677497396
40707,33708.0994071618
40708,33708.8310627346
40709,33709.5627164582
40710,33710.2943683325
40711,33711.0260183578
40712,33711.757666534
40713,33712.4893128611
40714,33713.2209573392
40715,33713.9525999685
40716,33714.6842407488
40717,33715.4158796804
40718,33716.1475167632
40719,33716.8791519973
40720,33717.6107853827
40721,33718.3424169196
40722,33719.0740466079
40723,33719.8056744477
40724,33720.537300439
40725,33721.268924582
40726,33722.0005468767
40727,33722.7321673231
40728,33723.4637859213
40729,33724.1954026713
40730,33724.9270175732
40731,33725.6586306271
40732,33726.3902418329
40733,33727.1218511908
40734,33727.8534587008
40735,33728.585064363
40736,33729.3166681773
40737,33730.048270144
40738,33730.779870263
40739,33731.5114685343
40740,33732.2430649581
40741,33732.9746595344
40742,33733.7062522632
40743,33734.4378431446
40744,33735.1694321786
40745,33735.9010193653
40746,33736.6326047048
40747,33737.3641881971
40748,33738.0957698423
40749,33738.8273496404
40750,33739.5589275915
40751,33740.2905036956
40752,33741.0220779527
40753,33741.753650363
40754,33742.4852209265
40755,33743.2167896432
40756,33743.9483565133
40757,33744.6799215366
40758,33745.4114847134
40759,33746.1430460436
40760,33746.8746055274
40761,33747.6061631647
40762,33748.3377189556
40763,33749.0692729002
40764,33749.8008249986
40765,33750.5323752507
40766,33751.2639236566
40767,33751.9954702165
40768,33752.7270149303
40769,33753.4585577981
40770,33754.1900988199
40771,33754.9216379958
40772,33755.6531753259
40773,33756.3847108102
40774,33757.1162444488
40775,33757.8477762417
40776,33758.579306189
40777,33759.3108342907
40778,33760.0423605469
40779,33760.7738849576
40780,33761.5054075229
40781,33762.2369282429
40782,33762.9684471176
40783,33763.699964147
40784,33764.4314793312
40785,33765.1629926703
40786,33765.8945041643
40787,33766.6260138132
40788,33767.3575216172
40789,33768.0890275763
40790,33768.8205316905
40791,33769.5520339599
40792,33770.2835343845
40793,33771.0150329644
40794,33771.7465296997
40795,33772.4780245903
40796,33773.2095176365
40797,33773.9410088381
